Vial,Site,Field,Plot,Treatment,Season,Taxa,Density
L1P1 sham,Lovelock,1,1,Sham,Fall,Nabis,0
L1P1 sham,Lovelock,1,1,Sham,Fall,Geocoris,0
L1P1 sham,Lovelock,1,1,Sham,Fall,Anthocoridae,4
L1P1 sham,Lovelock,1,1,Sham,Fall,Coccinellidae,0
L1P1 sham,Lovelock,1,1,Sham,Fall,Ichneumonidae,4
L1P1 sham,Lovelock,1,1,Sham,Fall,Acyrthosiphon,33
L1P1 sham,Lovelock,1,1,Sham,Fall,Aphis,5
L1P1 sham,Lovelock,1,1,Sham,Fall,Therioaphis,44
L1P1 sham,Lovelock,1,1,Sham,Fall,Lygus,1
L1P1 sham,Lovelock,1,1,Sham,Fall,Thysanoptera,54
L1P1 sham,Lovelock,1,1,Sham,Fall,Other,13
L1P1 sham,Lovelock,1,1,Sham,Fall,AllAph,82
L1P1 sham,Lovelock,1,1,Sham,Fall,NonAcy,49
L1P1 full,Lovelock,1,1,Full,Fall,Arachnida,11
L1P1 full,Lovelock,1,1,Full,Fall,Nabis,0
L1P1 full,Lovelock,1,1,Full,Fall,Geocoris,0
L1P1 full,Lovelock,1,1,Full,Fall,Anthocoridae,2
L1P1 full,Lovelock,1,1,Full,Fall,Coccinellidae,0
L1P1 full,Lovelock,1,1,Full,Fall,Ichneumonidae,76
L1P1 full,Lovelock,1,1,Full,Fall,Acyrthosiphon,60
L1P1 full,Lovelock,1,1,Full,Fall,Aphis,4
L1P1 full,Lovelock,1,1,Full,Fall,Therioaphis,30
L1P1 full,Lovelock,1,1,Full,Fall,Lygus,1
L1P1 full,Lovelock,1,1,Full,Fall,Thysanoptera,99
L1P1 full,Lovelock,1,1,Full,Fall,Other,7
L1P1 full,Lovelock,1,1,Full,Fall,AllAph,94
L1P1 full,Lovelock,1,1,Full,Fall,NonAcy,34
FALF4P3 sham,Fallon,2,3,Sham,Spring,Arachnida,0
FALF4P3 sham,Fallon,2,3,Sham,Spring,Nabis,1
FALF4P3 sham,Fallon,2,3,Sham,Spring,Geocoris,0
FALF4P3 sham,Fallon,2,3,Sham,Spring,Anthocoridae,5
FALF4P3 sham,Fallon,2,3,Sham,Spring,Coccinellidae,0
FALF4P3 sham,Fallon,2,3,Sham,Spring,Ichneumonidae,3
FALF4P3 sham,Fallon,2,3,Sham,Spring,Acyrthosiphon,85
FALF4P3 sham,Fallon,2,3,Sham,Spring,Aphis,1
FALF4P3 sham,Fallon,2,3,Sham,Spring,Therioaphis,6
FALF4P3 sham,Fallon,2,3,Sham,Spring,Lygus,1
FALF4P3 sham,Fallon,2,3,Sham,Spring,Thysanoptera,6
FALF4P3 sham,Fallon,2,3,Sham,Spring,Other,102
FALF4P3 sham,Fallon,2,3,Sham,Spring,AllAph,92
FALF4P3 sham,Fallon,2,3,Sham,Spring,NonAcy,7
FALF3P1 cont,Fallon,3,1,Control,Fall,Arachnida,0
FALF3P1 cont,Fallon,3,1,Control,Fall,Nabis,0
FALF3P1 cont,Fallon,3,1,Control,Fall,Geocoris,0
FALF3P1 cont,Fallon,3,1,Control,Fall,Anthocoridae,8
FALF3P1 cont,Fallon,3,1,Control,Fall,Coccinellidae,0
FALF3P1 cont,Fallon,3,1,Control,Fall,Ichneumonidae,2
FALF3P1 cont,Fallon,3,1,Control,Fall,Acyrthosiphon,26
FALF3P1 cont,Fallon,3,1,Control,Fall,Aphis,0
FALF3P1 cont,Fallon,3,1,Control,Fall,Therioaphis,4
FALF3P1 cont,Fallon,3,1,Control,Fall,Lygus,0
FALF3P1 cont,Fallon,3,1,Control,Fall,Thysanoptera,19
FALF3P1 cont,Fallon,3,1,Control,Fall,Other,28
FALF3P1 cont,Fallon,3,1,Control,Fall,AllAph,30
FALF3P1 cont,Fallon,3,1,Control,Fall,NonAcy,4
L1P2 sham,Lovelock,1,2,Sham,Fall,Arachnida,10
L1P2 sham,Lovelock,1,2,Sham,Fall,Nabis,0
L1P2 sham,Lovelock,1,2,Sham,Fall,Geocoris,0
L1P2 sham,Lovelock,1,2,Sham,Fall,Anthocoridae,5
L1P2 sham,Lovelock,1,2,Sham,Fall,Coccinellidae,0
L1P2 sham,Lovelock,1,2,Sham,Fall,Ichneumonidae,48
L1P2 sham,Lovelock,1,2,Sham,Fall,Acyrthosiphon,79
L1P2 sham,Lovelock,1,2,Sham,Fall,Aphis,4
L1P2 sham,Lovelock,1,2,Sham,Fall,Therioaphis,117
L1P2 sham,Lovelock,1,2,Sham,Fall,Lygus,8
L1P2 sham,Lovelock,1,2,Sham,Fall,Thysanoptera,59
L1P2 sham,Lovelock,1,2,Sham,Fall,Other,18
L1P2 sham,Lovelock,1,2,Sham,Fall,AllAph,200
L1P2 sham,Lovelock,1,2,Sham,Fall,NonAcy,121
L1P2 full,Lovelock,1,2,Full,Fall,Arachnida,6
L1P2 full,Lovelock,1,2,Full,Fall,Nabis,0
L1P2 full,Lovelock,1,2,Full,Fall,Geocoris,0
L1P2 full,Lovelock,1,2,Full,Fall,Anthocoridae,8
L1P2 full,Lovelock,1,2,Full,Fall,Coccinellidae,0
L1P2 full,Lovelock,1,2,Full,Fall,Ichneumonidae,5
L1P2 full,Lovelock,1,2,Full,Fall,Acyrthosiphon,59
L1P2 full,Lovelock,1,2,Full,Fall,Aphis,8
L1P2 full,Lovelock,1,2,Full,Fall,Therioaphis,54
L1P2 full,Lovelock,1,2,Full,Fall,Lygus,4
L1P2 full,Lovelock,1,2,Full,Fall,Thysanoptera,51
L1P2 full,Lovelock,1,2,Full,Fall,Other,16
L1P2 full,Lovelock,1,2,Full,Fall,AllAph,121
L1P2 full,Lovelock,1,2,Full,Fall,NonAcy,62
L1P2 cont,Lovelock,1,2,Control,Fall,Arachnida,22
L1P2 cont,Lovelock,1,2,Control,Fall,Nabis,0
L1P2 cont,Lovelock,1,2,Control,Fall,Geocoris,0
L1P2 cont,Lovelock,1,2,Control,Fall,Anthocoridae,3
L1P2 cont,Lovelock,1,2,Control,Fall,Coccinellidae,0
L1P2 cont,Lovelock,1,2,Control,Fall,Ichneumonidae,5
L1P2 cont,Lovelock,1,2,Control,Fall,Acyrthosiphon,27
L1P2 cont,Lovelock,1,2,Control,Fall,Aphis,0
L1P2 cont,Lovelock,1,2,Control,Fall,Therioaphis,14
L1P2 cont,Lovelock,1,2,Control,Fall,Lygus,3
L1P2 cont,Lovelock,1,2,Control,Fall,Thysanoptera,20
L1P2 cont,Lovelock,1,2,Control,Fall,Other,11
L1P2 cont,Lovelock,1,2,Control,Fall,AllAph,41
L1P2 cont,Lovelock,1,2,Control,Fall,NonAcy,14
L2P1 sham,Lovelock,2,1,Sham,Fall,Arachnida,1
L2P1 sham,Lovelock,2,1,Sham,Fall,Nabis,0
L2P1 sham,Lovelock,2,1,Sham,Fall,Geocoris,1
L2P1 sham,Lovelock,2,1,Sham,Fall,Anthocoridae,2
L2P1 sham,Lovelock,2,1,Sham,Fall,Coccinellidae,0
L2P1 sham,Lovelock,2,1,Sham,Fall,Ichneumonidae,17
L2P1 sham,Lovelock,2,1,Sham,Fall,Acyrthosiphon,62
L2P1 sham,Lovelock,2,1,Sham,Fall,Aphis,85
L2P1 sham,Lovelock,2,1,Sham,Fall,Therioaphis,372
L2P1 sham,Lovelock,2,1,Sham,Fall,Lygus,0
L2P1 sham,Lovelock,2,1,Sham,Fall,Thysanoptera,41
L2P1 sham,Lovelock,2,1,Sham,Fall,Other,21
L2P1 sham,Lovelock,2,1,Sham,Fall,AllAph,519
L2P1 sham,Lovelock,2,1,Sham,Fall,NonAcy,457
L2P1 full,Lovelock,2,1,Full,Fall,Arachnida,2
L2P1 full,Lovelock,2,1,Full,Fall,Nabis,0
L2P1 full,Lovelock,2,1,Full,Fall,Geocoris,0
L2P1 full,Lovelock,2,1,Full,Fall,Anthocoridae,2
L2P1 full,Lovelock,2,1,Full,Fall,Coccinellidae,4
L2P1 full,Lovelock,2,1,Full,Fall,Ichneumonidae,4
L2P1 full,Lovelock,2,1,Full,Fall,Acyrthosiphon,24
L2P1 full,Lovelock,2,1,Full,Fall,Aphis,60
L2P1 full,Lovelock,2,1,Full,Fall,Therioaphis,84
L2P1 full,Lovelock,2,1,Full,Fall,Lygus,0
L2P1 full,Lovelock,2,1,Full,Fall,Thysanoptera,102
L2P1 full,Lovelock,2,1,Full,Fall,Other,7
L2P1 full,Lovelock,2,1,Full,Fall,AllAph,168
L2P1 full,Lovelock,2,1,Full,Fall,NonAcy,144
FALF4P3 cont,Fallon,2,3,Control,Fall,Arachnida,1
FALF4P3 cont,Fallon,2,3,Control,Fall,Nabis,0
FALF4P3 cont,Fallon,2,3,Control,Fall,Geocoris,1
FALF4P3 cont,Fallon,2,3,Control,Fall,Anthocoridae,1
FALF4P3 cont,Fallon,2,3,Control,Fall,Coccinellidae,0
FALF4P3 cont,Fallon,2,3,Control,Fall,Ichneumonidae,2
FALF4P3 cont,Fallon,2,3,Control,Fall,Acyrthosiphon,171
FALF4P3 cont,Fallon,2,3,Control,Fall,Aphis,1
FALF4P3 cont,Fallon,2,3,Control,Fall,Therioaphis,2
FALF4P3 cont,Fallon,2,3,Control,Fall,Lygus,0
FALF4P3 cont,Fallon,2,3,Control,Fall,Thysanoptera,3
FALF4P3 cont,Fallon,2,3,Control,Fall,Other,74
FALF4P3 cont,Fallon,2,3,Control,Fall,AllAph,174
FALF4P3 cont,Fallon,2,3,Control,Fall,NonAcy,3
FALF4P2,Fallon,2,2,Pre-,Fall,Arachnida,0
FALF4P2,Fallon,2,2,Pre-,Fall,Nabis,0
FALF4P2,Fallon,2,2,Pre-,Fall,Geocoris,0
FALF4P2,Fallon,2,2,Pre-,Fall,Anthocoridae,1
FALF4P2,Fallon,2,2,Pre-,Fall,Coccinellidae,0
FALF4P2,Fallon,2,2,Pre-,Fall,Ichneumonidae,1
FALF4P2,Fallon,2,2,Pre-,Fall,Acyrthosiphon,111
FALF4P2,Fallon,2,2,Pre-,Fall,Aphis,0
FALF4P2,Fallon,2,2,Pre-,Fall,Therioaphis,5
FALF4P2,Fallon,2,2,Pre-,Fall,Lygus,1
FALF4P2,Fallon,2,2,Pre-,Fall,Thysanoptera,7
FALF4P2,Fallon,2,2,Pre-,Fall,Other,20
FALF4P2,Fallon,2,2,Pre-,Fall,AllAph,116
FALF4P2,Fallon,2,2,Pre-,Fall,NonAcy,5
L7P3 full,Lovelock,1,3,Full,Fall,Arachnida,0
L7P3 full,Lovelock,1,3,Full,Fall,Nabis,0
L7P3 full,Lovelock,1,3,Full,Fall,Geocoris,0
L7P3 full,Lovelock,1,3,Full,Fall,Anthocoridae,0
L7P3 full,Lovelock,1,3,Full,Fall,Coccinellidae,0
L7P3 full,Lovelock,1,3,Full,Fall,Ichneumonidae,5
L7P3 full,Lovelock,1,3,Full,Fall,Acyrthosiphon,708
L7P3 full,Lovelock,1,3,Full,Fall,Aphis,9
L7P3 full,Lovelock,1,3,Full,Fall,Therioaphis,11
L7P3 full,Lovelock,1,3,Full,Fall,Lygus,1
L7P3 full,Lovelock,1,3,Full,Fall,Thysanoptera,6
L7P3 full,Lovelock,1,3,Full,Fall,Other,5
L7P3 full,Lovelock,1,3,Full,Fall,AllAph,728
L7P3 full,Lovelock,1,3,Full,Fall,NonAcy,20
FALF4P2 cont,Fallon,2,2,Control,Fall,Arachnida,1
FALF4P2 cont,Fallon,2,2,Control,Fall,Nabis,0
FALF4P2 cont,Fallon,2,2,Control,Fall,Geocoris,0
FALF4P2 cont,Fallon,2,2,Control,Fall,Anthocoridae,2
FALF4P2 cont,Fallon,2,2,Control,Fall,Coccinellidae,0
FALF4P2 cont,Fallon,2,2,Control,Fall,Ichneumonidae,1
FALF4P2 cont,Fallon,2,2,Control,Fall,Acyrthosiphon,65
FALF4P2 cont,Fallon,2,2,Control,Fall,Aphis,2
FALF4P2 cont,Fallon,2,2,Control,Fall,Therioaphis,2
FALF4P2 cont,Fallon,2,2,Control,Fall,Lygus,1
FALF4P2 cont,Fallon,2,2,Control,Fall,Thysanoptera,29
FALF4P2 cont,Fallon,2,2,Control,Fall,Other,14
FALF4P2 cont,Fallon,2,2,Control,Fall,AllAph,69
FALF4P2 cont,Fallon,2,2,Control,Fall,NonAcy,4
FALF4P3 sham,Fallon,2,3,Sham,Fall,Arachnida,0
FALF4P3 sham,Fallon,2,3,Sham,Fall,Nabis,0
FALF4P3 sham,Fallon,2,3,Sham,Fall,Geocoris,2
FALF4P3 sham,Fallon,2,3,Sham,Fall,Anthocoridae,1
FALF4P3 sham,Fallon,2,3,Sham,Fall,Coccinellidae,3
FALF4P3 sham,Fallon,2,3,Sham,Fall,Ichneumonidae,4
FALF4P3 sham,Fallon,2,3,Sham,Fall,Acyrthosiphon,18
FALF4P3 sham,Fallon,2,3,Sham,Fall,Aphis,0
FALF4P3 sham,Fallon,2,3,Sham,Fall,Therioaphis,0
FALF4P3 sham,Fallon,2,3,Sham,Fall,Lygus,0
FALF4P3 sham,Fallon,2,3,Sham,Fall,Thysanoptera,0
FALF4P3 sham,Fallon,2,3,Sham,Fall,Other,8
FALF4P3 sham,Fallon,2,3,Sham,Fall,AllAph,18
FALF4P3 sham,Fallon,2,3,Sham,Fall,NonAcy,0
FALF3P3 cont,Fallon,3,3,Control,Fall,Arachnida,1
FALF3P3 cont,Fallon,3,3,Control,Fall,Nabis,0
FALF3P3 cont,Fallon,3,3,Control,Fall,Geocoris,0
FALF3P3 cont,Fallon,3,3,Control,Fall,Anthocoridae,4
FALF3P3 cont,Fallon,3,3,Control,Fall,Coccinellidae,0
FALF3P3 cont,Fallon,3,3,Control,Fall,Ichneumonidae,1
FALF3P3 cont,Fallon,3,3,Control,Fall,Acyrthosiphon,36
FALF3P3 cont,Fallon,3,3,Control,Fall,Aphis,0
FALF3P3 cont,Fallon,3,3,Control,Fall,Therioaphis,1
FALF3P3 cont,Fallon,3,3,Control,Fall,Lygus,1
FALF3P3 cont,Fallon,3,3,Control,Fall,Thysanoptera,1
FALF3P3 cont,Fallon,3,3,Control,Fall,Other,7
FALF3P3 cont,Fallon,3,3,Control,Fall,AllAph,37
FALF3P3 cont,Fallon,3,3,Control,Fall,NonAcy,1
FALF4P3 full,Fallon,2,3,Full,Spring,Arachnida,0
FALF4P3 full,Fallon,2,3,Full,Spring,Nabis,0
FALF4P3 full,Fallon,2,3,Full,Spring,Geocoris,0
FALF4P3 full,Fallon,2,3,Full,Spring,Anthocoridae,1
FALF4P3 full,Fallon,2,3,Full,Spring,Coccinellidae,0
FALF4P3 full,Fallon,2,3,Full,Spring,Ichneumonidae,2
FALF4P3 full,Fallon,2,3,Full,Spring,Acyrthosiphon,101
FALF4P3 full,Fallon,2,3,Full,Spring,Aphis,0
FALF4P3 full,Fallon,2,3,Full,Spring,Therioaphis,5
FALF4P3 full,Fallon,2,3,Full,Spring,Lygus,0
FALF4P3 full,Fallon,2,3,Full,Spring,Thysanoptera,39
FALF4P3 full,Fallon,2,3,Full,Spring,Other,61
FALF4P3 full,Fallon,2,3,Full,Spring,AllAph,106
FALF4P3 full,Fallon,2,3,Full,Spring,NonAcy,5
FALF3P1 full,Fallon,3,1,Full,Fall,Arachnida,0
FALF3P1 full,Fallon,3,1,Full,Fall,Nabis,0
FALF3P1 full,Fallon,3,1,Full,Fall,Geocoris,0
FALF3P1 full,Fallon,3,1,Full,Fall,Anthocoridae,1
FALF3P1 full,Fallon,3,1,Full,Fall,Coccinellidae,0
FALF3P1 full,Fallon,3,1,Full,Fall,Ichneumonidae,0
FALF3P1 full,Fallon,3,1,Full,Fall,Acyrthosiphon,21
FALF3P1 full,Fallon,3,1,Full,Fall,Aphis,16
FALF3P1 full,Fallon,3,1,Full,Fall,Therioaphis,0
FALF3P1 full,Fallon,3,1,Full,Fall,Lygus,0
FALF3P1 full,Fallon,3,1,Full,Fall,Thysanoptera,1
FALF3P1 full,Fallon,3,1,Full,Fall,Other,7
FALF3P1 full,Fallon,3,1,Full,Fall,AllAph,37
FALF3P1 full,Fallon,3,1,Full,Fall,NonAcy,16
L3P3 full,Lovelock,3,3,Full,Fall,Arachnida,2
L3P3 full,Lovelock,3,3,Full,Fall,Nabis,0
L3P3 full,Lovelock,3,3,Full,Fall,Geocoris,0
L3P3 full,Lovelock,3,3,Full,Fall,Anthocoridae,8
L3P3 full,Lovelock,3,3,Full,Fall,Coccinellidae,0
L3P3 full,Lovelock,3,3,Full,Fall,Ichneumonidae,4
L3P3 full,Lovelock,3,3,Full,Fall,Acyrthosiphon,31
L3P3 full,Lovelock,3,3,Full,Fall,Aphis,63
L3P3 full,Lovelock,3,3,Full,Fall,Therioaphis,245
L3P3 full,Lovelock,3,3,Full,Fall,Lygus,0
L3P3 full,Lovelock,3,3,Full,Fall,Thysanoptera,176
L3P3 full,Lovelock,3,3,Full,Fall,Other,4
L3P3 full,Lovelock,3,3,Full,Fall,AllAph,339
L3P3 full,Lovelock,3,3,Full,Fall,NonAcy,308
FALF4P1 cont,Fallon,2,1,Control,Fall,Arachnida,0
FALF4P1 cont,Fallon,2,1,Control,Fall,Nabis,0
FALF4P1 cont,Fallon,2,1,Control,Fall,Geocoris,0
FALF4P1 cont,Fallon,2,1,Control,Fall,Anthocoridae,1
FALF4P1 cont,Fallon,2,1,Control,Fall,Coccinellidae,1
FALF4P1 cont,Fallon,2,1,Control,Fall,Ichneumonidae,0
FALF4P1 cont,Fallon,2,1,Control,Fall,Acyrthosiphon,85
FALF4P1 cont,Fallon,2,1,Control,Fall,Aphis,0
FALF4P1 cont,Fallon,2,1,Control,Fall,Therioaphis,9
FALF4P1 cont,Fallon,2,1,Control,Fall,Lygus,0
FALF4P1 cont,Fallon,2,1,Control,Fall,Thysanoptera,19
FALF4P1 cont,Fallon,2,1,Control,Fall,Other,19
FALF4P1 cont,Fallon,2,1,Control,Fall,AllAph,94
FALF4P1 cont,Fallon,2,1,Control,Fall,NonAcy,9
FALF1P3 full,Fallon,1,3,Full,Fall,Arachnida,0
FALF1P3 full,Fallon,1,3,Full,Fall,Nabis,1
FALF1P3 full,Fallon,1,3,Full,Fall,Geocoris,0
FALF1P3 full,Fallon,1,3,Full,Fall,Anthocoridae,0
FALF1P3 full,Fallon,1,3,Full,Fall,Coccinellidae,0
FALF1P3 full,Fallon,1,3,Full,Fall,Ichneumonidae,3
FALF1P3 full,Fallon,1,3,Full,Fall,Acyrthosiphon,42
FALF1P3 full,Fallon,1,3,Full,Fall,Aphis,4
FALF1P3 full,Fallon,1,3,Full,Fall,Therioaphis,1
FALF1P3 full,Fallon,1,3,Full,Fall,Lygus,0
FALF1P3 full,Fallon,1,3,Full,Fall,Thysanoptera,4
FALF1P3 full,Fallon,1,3,Full,Fall,Other,5
FALF1P3 full,Fallon,1,3,Full,Fall,AllAph,47
FALF1P3 full,Fallon,1,3,Full,Fall,NonAcy,5
FALF3P3 sham,Fallon,3,3,Sham,Fall,Arachnida,0
FALF3P3 sham,Fallon,3,3,Sham,Fall,Nabis,0
FALF3P3 sham,Fallon,3,3,Sham,Fall,Geocoris,0
FALF3P3 sham,Fallon,3,3,Sham,Fall,Anthocoridae,2
FALF3P3 sham,Fallon,3,3,Sham,Fall,Coccinellidae,0
FALF3P3 sham,Fallon,3,3,Sham,Fall,Ichneumonidae,0
FALF3P3 sham,Fallon,3,3,Sham,Fall,Acyrthosiphon,19
FALF3P3 sham,Fallon,3,3,Sham,Fall,Aphis,0
FALF3P3 sham,Fallon,3,3,Sham,Fall,Therioaphis,0
FALF3P3 sham,Fallon,3,3,Sham,Fall,Lygus,1
FALF3P3 sham,Fallon,3,3,Sham,Fall,Thysanoptera,2
FALF3P3 sham,Fallon,3,3,Sham,Fall,Other,13
FALF3P3 sham,Fallon,3,3,Sham,Fall,AllAph,19
FALF3P3 sham,Fallon,3,3,Sham,Fall,NonAcy,0
FALF3P2 cont,Fallon,3,2,Control,Fall,Arachnida,0
FALF3P2 cont,Fallon,3,2,Control,Fall,Nabis,0
FALF3P2 cont,Fallon,3,2,Control,Fall,Geocoris,0
FALF3P2 cont,Fallon,3,2,Control,Fall,Anthocoridae,6
FALF3P2 cont,Fallon,3,2,Control,Fall,Coccinellidae,0
FALF3P2 cont,Fallon,3,2,Control,Fall,Ichneumonidae,1
FALF3P2 cont,Fallon,3,2,Control,Fall,Acyrthosiphon,35
FALF3P2 cont,Fallon,3,2,Control,Fall,Aphis,1
FALF3P2 cont,Fallon,3,2,Control,Fall,Therioaphis,1
FALF3P2 cont,Fallon,3,2,Control,Fall,Lygus,3
FALF3P2 cont,Fallon,3,2,Control,Fall,Thysanoptera,38
FALF3P2 cont,Fallon,3,2,Control,Fall,Other,21
FALF3P2 cont,Fallon,3,2,Control,Fall,AllAph,37
FALF3P2 cont,Fallon,3,2,Control,Fall,NonAcy,2
FALF4P1 sham,Fallon,2,1,Sham,Fall,Arachnida,0
FALF4P1 sham,Fallon,2,1,Sham,Fall,Nabis,0
FALF4P1 sham,Fallon,2,1,Sham,Fall,Geocoris,0
FALF4P1 sham,Fallon,2,1,Sham,Fall,Anthocoridae,4
FALF4P1 sham,Fallon,2,1,Sham,Fall,Coccinellidae,0
FALF4P1 sham,Fallon,2,1,Sham,Fall,Ichneumonidae,2
FALF4P1 sham,Fallon,2,1,Sham,Fall,Acyrthosiphon,88
FALF4P1 sham,Fallon,2,1,Sham,Fall,Aphis,3
FALF4P1 sham,Fallon,2,1,Sham,Fall,Therioaphis,7
FALF4P1 sham,Fallon,2,1,Sham,Fall,Lygus,0
FALF4P1 sham,Fallon,2,1,Sham,Fall,Thysanoptera,13
FALF4P1 sham,Fallon,2,1,Sham,Fall,Other,20
FALF4P1 sham,Fallon,2,1,Sham,Fall,AllAph,98
FALF4P1 sham,Fallon,2,1,Sham,Fall,NonAcy,10
L3P1 sham,Lovelock,3,1,Sham,Fall,Arachnida,1
L3P1 sham,Lovelock,3,1,Sham,Fall,Nabis,0
L3P1 sham,Lovelock,3,1,Sham,Fall,Geocoris,2
L3P1 sham,Lovelock,3,1,Sham,Fall,Anthocoridae,3
L3P1 sham,Lovelock,3,1,Sham,Fall,Coccinellidae,5
L3P1 sham,Lovelock,3,1,Sham,Fall,Ichneumonidae,2
L3P1 sham,Lovelock,3,1,Sham,Fall,Acyrthosiphon,77
L3P1 sham,Lovelock,3,1,Sham,Fall,Aphis,66
L3P1 sham,Lovelock,3,1,Sham,Fall,Therioaphis,22
L3P1 sham,Lovelock,3,1,Sham,Fall,Lygus,0
L3P1 sham,Lovelock,3,1,Sham,Fall,Thysanoptera,1
L3P1 sham,Lovelock,3,1,Sham,Fall,Other,13
L3P1 sham,Lovelock,3,1,Sham,Fall,AllAph,165
L3P1 sham,Lovelock,3,1,Sham,Fall,NonAcy,88
L1P1 cont,Lovelock,1,1,Control,Fall,Arachnida,10
L1P1 cont,Lovelock,1,1,Control,Fall,Nabis,0
L1P1 cont,Lovelock,1,1,Control,Fall,Geocoris,0
L1P1 cont,Lovelock,1,1,Control,Fall,Anthocoridae,4
L1P1 cont,Lovelock,1,1,Control,Fall,Coccinellidae,0
L1P1 cont,Lovelock,1,1,Control,Fall,Ichneumonidae,3
L1P1 cont,Lovelock,1,1,Control,Fall,Acyrthosiphon,113
L1P1 cont,Lovelock,1,1,Control,Fall,Aphis,3
L1P1 cont,Lovelock,1,1,Control,Fall,Therioaphis,15
L1P1 cont,Lovelock,1,1,Control,Fall,Lygus,1
L1P1 cont,Lovelock,1,1,Control,Fall,Thysanoptera,6
L1P1 cont,Lovelock,1,1,Control,Fall,Other,15
L1P1 cont,Lovelock,1,1,Control,Fall,AllAph,131
L1P1 cont,Lovelock,1,1,Control,Fall,NonAcy,18
YF2P3 sham,Yerington,2,3,Sham,Fall,Arachnida,0
YF2P3 sham,Yerington,2,3,Sham,Fall,Nabis,1
YF2P3 sham,Yerington,2,3,Sham,Fall,Geocoris,0
YF2P3 sham,Yerington,2,3,Sham,Fall,Anthocoridae,1
YF2P3 sham,Yerington,2,3,Sham,Fall,Coccinellidae,0
YF2P3 sham,Yerington,2,3,Sham,Fall,Ichneumonidae,0
YF2P3 sham,Yerington,2,3,Sham,Fall,Acyrthosiphon,93
YF2P3 sham,Yerington,2,3,Sham,Fall,Aphis,3
YF2P3 sham,Yerington,2,3,Sham,Fall,Therioaphis,13
YF2P3 sham,Yerington,2,3,Sham,Fall,Lygus,2
YF2P3 sham,Yerington,2,3,Sham,Fall,Thysanoptera,2
YF2P3 sham,Yerington,2,3,Sham,Fall,Other,8
YF2P3 sham,Yerington,2,3,Sham,Fall,AllAph,109
YF2P3 sham,Yerington,2,3,Sham,Fall,NonAcy,16
YF3P1 full,Yerington,3,1,Full,Fall,Arachnida,0
YF3P1 full,Yerington,3,1,Full,Fall,Nabis,0
YF3P1 full,Yerington,3,1,Full,Fall,Geocoris,0
YF3P1 full,Yerington,3,1,Full,Fall,Anthocoridae,2
YF3P1 full,Yerington,3,1,Full,Fall,Coccinellidae,0
YF3P1 full,Yerington,3,1,Full,Fall,Ichneumonidae,19
YF3P1 full,Yerington,3,1,Full,Fall,Acyrthosiphon,314
YF3P1 full,Yerington,3,1,Full,Fall,Aphis,186
YF3P1 full,Yerington,3,1,Full,Fall,Therioaphis,221
YF3P1 full,Yerington,3,1,Full,Fall,Lygus,0
YF3P1 full,Yerington,3,1,Full,Fall,Thysanoptera,67
YF3P1 full,Yerington,3,1,Full,Fall,Other,129
YF3P1 full,Yerington,3,1,Full,Fall,AllAph,721
YF3P1 full,Yerington,3,1,Full,Fall,NonAcy,407
YF3P1 sham,Yerington,3,1,Sham,Fall,Arachnida,0
YF3P1 sham,Yerington,3,1,Sham,Fall,Nabis,0
YF3P1 sham,Yerington,3,1,Sham,Fall,Geocoris,0
YF3P1 sham,Yerington,3,1,Sham,Fall,Anthocoridae,6
YF3P1 sham,Yerington,3,1,Sham,Fall,Coccinellidae,1
YF3P1 sham,Yerington,3,1,Sham,Fall,Ichneumonidae,75
YF3P1 sham,Yerington,3,1,Sham,Fall,Acyrthosiphon,364
YF3P1 sham,Yerington,3,1,Sham,Fall,Aphis,31
YF3P1 sham,Yerington,3,1,Sham,Fall,Therioaphis,113
YF3P1 sham,Yerington,3,1,Sham,Fall,Lygus,0
YF3P1 sham,Yerington,3,1,Sham,Fall,Thysanoptera,45
YF3P1 sham,Yerington,3,1,Sham,Fall,Other,101
YF3P1 sham,Yerington,3,1,Sham,Fall,AllAph,508
YF3P1 sham,Yerington,3,1,Sham,Fall,NonAcy,144
YF2P2 sham,Yerington,2,2,Sham,Fall,Arachnida,0
YF2P2 sham,Yerington,2,2,Sham,Fall,Nabis,0
YF2P2 sham,Yerington,2,2,Sham,Fall,Geocoris,0
YF2P2 sham,Yerington,2,2,Sham,Fall,Anthocoridae,6
YF2P2 sham,Yerington,2,2,Sham,Fall,Coccinellidae,2
YF2P2 sham,Yerington,2,2,Sham,Fall,Ichneumonidae,12
YF2P2 sham,Yerington,2,2,Sham,Fall,Acyrthosiphon,154
YF2P2 sham,Yerington,2,2,Sham,Fall,Aphis,16
YF2P2 sham,Yerington,2,2,Sham,Fall,Therioaphis,37
YF2P2 sham,Yerington,2,2,Sham,Fall,Lygus,0
YF2P2 sham,Yerington,2,2,Sham,Fall,Thysanoptera,5
YF2P2 sham,Yerington,2,2,Sham,Fall,Other,9
YF2P2 sham,Yerington,2,2,Sham,Fall,AllAph,207
YF2P2 sham,Yerington,2,2,Sham,Fall,NonAcy,53
YF3P1 cont,Yerington,3,1,Control,Fall,Arachnida,0
YF3P1 cont,Yerington,3,1,Control,Fall,Nabis,0
YF3P1 cont,Yerington,3,1,Control,Fall,Geocoris,0
YF3P1 cont,Yerington,3,1,Control,Fall,Anthocoridae,3
YF3P1 cont,Yerington,3,1,Control,Fall,Coccinellidae,0
